00000503,0500,24.10.2021,24.10.2021
00000503,0500,23.10.2021,23.10.2021
00000503,0500,30.10.2021,30.10.2021
00000503,0500,31.10.2021,31.10.2021
00000503,0500,20.11.2021,20.11.2021
00000503,0500,06.11.2021,06.11.2021
00000503,0500,07.11.2021,07.11.2021
00000503,0500,13.11.2021,13.11.2021
00000503,0500,14.11.2021,14.11.2021
00000503,0100,29.10.2021,29.10.2021
00000503,0100,28.10.2021,28.10.2021
00000503,0100,27.10.2021,27.10.2021
00000503,0100,25.10.2021,25.10.2021
00000503,0100,26.10.2021,26.10.2021
00000503,0100,05.11.2021,05.11.2021
00000503,0100,04.11.2021,04.11.2021
00000503,0100,03.11.2021,03.11.2021
00000503,0100,02.11.2021,02.11.2021
00000503,0100,01.11.2021,01.11.2021
00000508,0500,24.10.2021,24.10.2021
00000508,0500,07.11.2021,07.11.2021
00000508,0500,14.11.2021,14.11.2021
00000508,0500,31.10.2021,31.10.2021
00000513,,17.11.2021,17.11.2021
00000513,0100,23.10.2021,23.10.2021
00000513,0100,29.10.2021,29.10.2021
00000513,0100,28.10.2021,28.10.2021
00000513,0100,27.10.2021,27.10.2021
00000513,0100,30.10.2021,30.10.2021
00000513,0500,31.10.2021,31.10.2021
00000513,0500,24.10.2021,24.10.2021
00000513,0300,04.11.2021,04.11.2021
00000513,0100,01.11.2021,01.11.2021
00000513,0100,26.10.2021,26.10.2021
00000513,0100,25.10.2021,25.10.2021
00000513,0100,02.11.2021,02.11.2021
00000513,0300,03.11.2021,03.11.2021
00000513,,16.11.2021,16.11.2021
00000513,0300,09.11.2021,09.11.2021
00000513,0300,08.11.2021,08.11.2021
00000513,0300,07.11.2021,07.11.2021
00000513,0300,06.11.2021,06.11.2021
00000513,,20.11.2021,20.11.2021
00000513,,19.11.2021,19.11.2021
00000513,,18.11.2021,18.11.2021
00000513,,15.11.2021,15.11.2021
00000513,0300,10.11.2021,10.11.2021
00000513,0300,11.11.2021,11.11.2021
00000513,0300,12.11.2021,12.11.2021
00000513,,14.11.2021,14.11.2021
00000513,0300,13.11.2021,13.11.2021
00000513,0300,05.11.2021,05.11.2021
00000515,0500,20.11.2021,20.11.2021
00000515,0500,23.10.2021,23.10.2021
00000515,0500,24.10.2021,24.10.2021
00000515,0500,31.10.2021,31.10.2021
00000515,0100,13.11.2021,13.11.2021
00000515,0100,12.11.2021,12.11.2021
00000515,0100,11.11.2021,11.11.2021
00000515,0100,10.11.2021,10.11.2021
00000515,0500,06.11.2021,06.11.2021
00000515,0500,07.11.2021,07.11.2021
00000515,0500,14.11.2021,14.11.2021
00000518,0500,14.11.2021,14.11.2021
00000518,0500,07.11.2021,07.11.2021
00000518,0100,30.10.2021,30.10.2021
00000518,0500,24.10.2021,24.10.2021
00000518,0500,31.10.2021,31.10.2021
00000518,0100,12.11.2021,12.11.2021
00000523,0500,06.11.2021,06.11.2021
00000523,0500,31.10.2021,31.10.2021
00000523,0500,07.11.2021,07.11.2021
00000523,0500,30.10.2021,30.10.2021
00000523,0500,13.11.2021,13.11.2021
00000523,0500,24.10.2021,24.10.2021
00000523,0500,23.10.2021,23.10.2021
00000523,0600,15.11.2021,15.11.2021
00000523,0500,14.11.2021,14.11.2021
00000523,0500,20.11.2021,20.11.2021
00000523,0300,10.11.2021,10.11.2021
00000526,0100,02.11.2021,02.11.2021
00000526,0100,30.10.2021,30.10.2021
00000526,0100,01.11.2021,01.11.2021
00000526,0100,29.10.2021,29.10.2021
00000526,0500,14.11.2021,14.11.2021
00000526,0500,07.11.2021,07.11.2021
00000526,0500,31.10.2021,31.10.2021
00000526,0100,13.11.2021,13.11.2021
00000526,0100,03.11.2021,03.11.2021
00000526,0100,08.11.2021,08.11.2021
00000526,0100,09.11.2021,09.11.2021
00000526,0100,10.11.2021,10.11.2021
00000526,0100,11.11.2021,11.11.2021
00000526,0100,12.11.2021,12.11.2021
00000526,0100,04.11.2021,04.11.2021
00000526,0100,05.11.2021,05.11.2021
00000526,0100,06.11.2021,06.11.2021
00000526,0100,28.10.2021,28.10.2021
00000526,0100,26.10.2021,26.10.2021
00000526,0100,23.10.2021,23.10.2021
00000526,0500,24.10.2021,24.10.2021
00000526,0100,25.10.2021,25.10.2021
00000526,0100,27.10.2021,27.10.2021
00000527,0100,02.11.2021,02.11.2021
00000527,0100,01.11.2021,01.11.2021
00000527,0500,07.11.2021,07.11.2021
00000527,0100,29.10.2021,29.10.2021
00000527,0100,28.10.2021,28.10.2021
00000527,0500,06.11.2021,06.11.2021
00000527,0100,27.10.2021,27.10.2021
00000527,0500,31.10.2021,31.10.2021
00000527,0500,30.10.2021,30.10.2021
00000527,0100,26.10.2021,26.10.2021
00000527,0500,24.10.2021,24.10.2021
00000527,0500,23.10.2021,23.10.2021
00000527,0100,03.11.2021,03.11.2021
00000527,0100,25.10.2021,25.10.2021
00000527,0600,17.11.2021,17.11.2021
00000527,0500,13.11.2021,13.11.2021
00000527,0500,14.11.2021,14.11.2021
00000527,0500,20.11.2021,20.11.2021
00000527,0600,18.11.2021,18.11.2021
00000530,0500,05.11.2021,05.11.2021
00000530,0100,23.10.2021,23.10.2021
00000530,0100,02.11.2021,02.11.2021
00000530,0500,22.10.2021,22.10.2021
00000530,0500,29.10.2021,29.10.2021
00000530,0500,12.11.2021,12.11.2021
00000530,0500,19.11.2021,19.11.2021
00000532,0200,21.10.2021,21.10.2021
00000532,0200,25.10.2021,25.10.2021
00000532,0200,26.10.2021,26.10.2021
00000532,0500,31.10.2021,31.10.2021
00000532,0500,24.10.2021,24.10.2021
00000532,0500,14.11.2021,14.11.2021
00000532,0500,07.11.2021,07.11.2021
00000544,0500,20.11.2021,20.11.2021
00000544,0500,23.10.2021,23.10.2021
00000544,0500,01.11.2021,01.11.2021
00000544,0500,06.11.2021,06.11.2021
00000544,0500,13.11.2021,13.11.2021
00000547,0100,28.10.2021,28.10.2021
00000547,0100,27.10.2021,27.10.2021
00000547,0100,26.10.2021,26.10.2021
00000547,0500,20.11.2021,20.11.2021
00000547,0100,25.10.2021,25.10.2021
00000547,0500,14.11.2021,14.11.2021
00000547,0500,13.11.2021,13.11.2021
00000547,0500,07.11.2021,07.11.2021
00000547,0500,06.11.2021,06.11.2021
00000547,0500,23.10.2021,23.10.2021
00000547,0500,24.10.2021,24.10.2021
00000547,0500,30.10.2021,30.10.2021
